Episode,Total Reward,Epsilon
717,15967.419969804547,0.1
718,14173.878556987971,0.1
719,10619.695430968655,0.1
720,24739.576812831987,0.1
721,11257.963024262646,0.1
722,10280.895963451127,0.1
722,9479.836629433346,0.1
723,9809.920951766035,0.1
724,9788.155063466163,0.1
725,10498.49945213031,0.1
726,9845.8157724315,0.1
727,8450.199714377628,0.1
728,25768.591623082873,0.1
729,17738.904803271245,0.1
730,25093.717793813485,0.1
731,8708.255722184109,0.1
732,9357.920838344808,0.1
733,8992.707678511764,0.1
734,16018.523414955309,0.1
735,9590.593911487858,0.1
736,12095.940786921437,0.1
737,12596.35289087151,0.1
738,9815.149580116009,0.1
739,9211.502179494026,0.1
740,8764.16953338519,0.1
741,12238.454798150946,0.1
741,24260.351986896112,0.1
742,12465.476450499365,0.1
743,13535.253120693886,0.1
744,9230.287403555567,0.1
745,9539.800313028916,0.1
746,8662.27969385893,0.1
747,8657.864688429294,0.1
748,24802.83698529885,0.1
749,8506.019857035064,0.1
750,13385.626754850095,0.1
751,26526.354843463432,0.1
751,17390.674917496526,0.1
752,17387.274917496525,0.1
753,17387.274917496525,0.1
753,18313.482817114662,0.1
753,18312.88281711466,0.1
753,13955.018031783438,0.1
753,13320.955869139185,0.1
753,16834.332352295878,0.1
754,11385.294200981705,0.1
755,11668.353000486764,0.1
756,12445.234225339369,0.1
757,13484.08178974194,0.1
758,11969.70257502352,0.1
759,28103.57224515134,0.1
760,29851.23947172114,0.1
761,15624.874530172841,0.1
762,13786.285009024234,0.1
763,11654.112496603677,0.1
764,10469.75798017137,0.1
765,30698.79753871273,0.1
766,11731.671912342099,0.1
767,15153.90379711753,0.1
768,11910.086868072973,0.1
769,17306.522819152586,0.1
770,12039.345203383547,0.1
771,10717.697673060038,0.1
772,20119.369747000208,0.1
773,13375.555196571571,0.1
774,15086.847347032533,0.1
775,12408.912855676215,0.1
776,13776.177599395993,0.1
777,36600.343595610924,0.1
778,16976.268772386382,0.1
779,12146.131226583264,0.1
780,15605.938889424797,0.1
781,14237.008812173193,0.1
782,11003.280524001435,0.1
783,14336.323444914447,0.1
784,12748.413758528615,0.1
785,19368.026167641612,0.1
786,17962.42449018703,0.1
787,14622.938552304156,0.1
788,10226.663878808884,0.1
789,11011.049092033323,0.1
790,11874.530184025214,0.1
791,10451.125278730542,0.1
792,14769.719946167323,0.1
793,14649.76732540886,0.1
794,14568.817952507872,0.1
795,13830.83951055385,0.1
796,11243.298665320315,0.1
797,11902.935154991721,0.1
798,10677.747642635812,0.1
799,15125.462399192653,0.1
800,12535.468945355902,0.1
801,22070.58551035526,0.1
802,11107.596558794032,0.1
802,11313.39299647179,0.1
803,13030.515116449778,0.1
804,23917.774506842907,0.1
805,28937.84608748758,0.1
806,17667.372800535955,0.1
807,12787.929738151064,0.1
808,13712.701642575046,0.1
809,10354.2535261796,0.1
810,12292.613980550186,0.1
811,14057.122794322673,0.1
812,12856.408145842253,0.1
813,12334.717228780932,0.1
813,6537.827276617353,0.1
814,10557.037044744553,0.1
